review_id,hospital_id,hospital_name,rating,review_text
10280,2570,Ruby Gastroenterology Institute,1.2,Terrible hospital. Ruby Gastroenterology Institute overcharges for everything. The Gastroenterology department is poorly managed. Not recommended.
10281,2571,Varanasi Neurology Healthcare,4.9,Excellent hospital! Varanasi Neurology Healthcare has top-notch facilities and very caring staff. The Neurology department is outstanding. Highly recommend!
10282,2571,Varanasi Neurology Healthcare,3.9,Positive experience at Varanasi Neurology Healthcare. Clean environment and professional doctors. Only issue was the billing process which took time.
10283,2571,Varanasi Neurology Healthcare,3.3,Average experience at Varanasi Neurology Healthcare. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
10284,2571,Varanasi Neurology Healthcare,0.5,Terrible hospital. Varanasi Neurology Healthcare overcharges for everything. The Neurology department is poorly managed. Not recommended.
10285,2572,Prime Orthopedics Medical Center,4.8,Exceptional hospital! Prime Orthopedics Medical Center provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
10286,2572,Prime Orthopedics Medical Center,4.3,Good infrastructure and skilled doctors at Prime Orthopedics Medical Center. The pharmacy is well-stocked. Overall a reliable hospital.
10287,2572,Prime Orthopedics Medical Center,3.3,Okay experience. Prime Orthopedics Medical Center is crowded and understaffed. The Orthopedics department is fine but other areas need work.
10288,2572,Prime Orthopedics Medical Center,0.5,Worst hospital experience! Prime Orthopedics Medical Center has unhelpful staff and incompetent doctors. Completely wasted my time and money.
10289,2573,Varanasi Ophthalmology Medical Center,4.9,Excellent hospital! Varanasi Ophthalmology Medical Center has top-notch facilities and very caring staff. The Ophthalmology department is outstanding. Highly recommend!
10290,2573,Varanasi Ophthalmology Medical Center,4.3,Positive experience at Varanasi Ophthalmology Medical Center. Clean environment and professional doctors. Only issue was the billing process which took time.
10291,2573,Varanasi Ophthalmology Medical Center,3.3,Average experience at Varanasi Ophthalmology Medical Center. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
10292,2573,Varanasi Ophthalmology Medical Center,2.2,"Very disappointed with Varanasi Ophthalmology Medical Center. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
10293,2574,Prime Cardiology Healthcare,4.7,Exceptional hospital! Prime Cardiology Healthcare provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
10294,2574,Prime Cardiology Healthcare,3.7,Satisfied with the care at Prime Cardiology Healthcare. The Cardiology department is good. Staff is polite. Would recommend for most treatments.
10295,2574,Prime Cardiology Healthcare,3.2,Just an average hospital. Prime Cardiology Healthcare has good doctors but poor management. Waiting time was too long. Could be better.
10296,2574,Prime Cardiology Healthcare,0.8,Extremely dissatisfied. Prime Cardiology Healthcare has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
10297,2575,Fortis Pediatrics Healthcare,4.8,Outstanding care at Fortis Pediatrics Healthcare. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10298,2575,Fortis Pediatrics Healthcare,3.5,Decent hospital. Fortis Pediatrics Healthcare provided good treatment. The rooms are comfortable. Could improve on waiting times.
10299,2575,Fortis Pediatrics Healthcare,3.3,Okay experience. Fortis Pediatrics Healthcare is crowded and understaffed. The Pediatrics department is fine but other areas need work.
10300,2575,Fortis Pediatrics Healthcare,1.6,Terrible hospital. Fortis Pediatrics Healthcare overcharges for everything. The Pediatrics department is poorly managed. Not recommended.
10301,2576,Care Cardiology Clinic,4.6,Exceptional hospital! Care Cardiology Clinic provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
10302,2576,Care Cardiology Clinic,4.3,Decent hospital. Care Cardiology Clinic provided good treatment. The rooms are comfortable. Could improve on waiting times.
10303,2576,Care Cardiology Clinic,3.1,Mixed experience at Care Cardiology Clinic. Treatment was fine but the administrative process was frustrating. Facilities are decent.
10304,2576,Care Cardiology Clinic,1.8,Terrible hospital. Care Cardiology Clinic overcharges for everything. The Cardiology department is poorly managed. Not recommended.
10305,2577,Continental ENT Healthcare,5.0,Exceptional hospital! Continental ENT Healthcare provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
10306,2577,Continental ENT Healthcare,4.2,Positive experience at Continental ENT Healthcare. Clean environment and professional doctors. Only issue was the billing process which took time.
10307,2577,Continental ENT Healthcare,2.8,"Not great, not terrible. Continental ENT Healthcare needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
10308,2577,Continental ENT Healthcare,0.2,"Very disappointed with Continental ENT Healthcare. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
10309,2578,Sahyadri Gastroenterology Institute,4.8,"Very impressed with Sahyadri Gastroenterology Institute. From admission to discharge, everything was smooth. The Gastroenterology team did a fantastic job."
10310,2578,Sahyadri Gastroenterology Institute,3.7,Decent hospital. Sahyadri Gastroenterology Institute provided good treatment. The rooms are comfortable. Could improve on waiting times.
10311,2578,Sahyadri Gastroenterology Institute,2.8,"Not great, not terrible. Sahyadri Gastroenterology Institute needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
10312,2578,Sahyadri Gastroenterology Institute,1.8,Worst hospital experience! Sahyadri Gastroenterology Institute has unhelpful staff and incompetent doctors. Completely wasted my time and money.
10313,2579,Rainbow Neurology Healthcare,4.6,Outstanding care at Rainbow Neurology Healthcare. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10314,2579,Rainbow Neurology Healthcare,4.0,Good infrastructure and skilled doctors at Rainbow Neurology Healthcare. The pharmacy is well-stocked. Overall a reliable hospital.
10315,2579,Rainbow Neurology Healthcare,3.0,Okay experience. Rainbow Neurology Healthcare is crowded and understaffed. The Neurology department is fine but other areas need work.
10316,2579,Rainbow Neurology Healthcare,2.0,"Very disappointed with Rainbow Neurology Healthcare. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
10317,2580,Yashoda Nephrology Clinic,4.5,"Very impressed with Yashoda Nephrology Clinic. From admission to discharge, everything was smooth. The Nephrology team did a fantastic job."
10318,2580,Yashoda Nephrology Clinic,3.7,"Good hospital overall. Yashoda Nephrology Clinic has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
10319,2580,Yashoda Nephrology Clinic,3.4,Okay experience. Yashoda Nephrology Clinic is crowded and understaffed. The Nephrology department is fine but other areas need work.
10320,2580,Yashoda Nephrology Clinic,0.1,Terrible hospital. Yashoda Nephrology Clinic overcharges for everything. The Nephrology department is poorly managed. Not recommended.
10321,2581,SAL Pulmonology Super Speciality Hospital,4.6,Outstanding care at SAL Pulmonology Super Speciality Hospital. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10322,2581,SAL Pulmonology Super Speciality Hospital,4.4,"Good hospital overall. SAL Pulmonology Super Speciality Hospital has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
10323,2581,SAL Pulmonology Super Speciality Hospital,3.3,Mixed experience at SAL Pulmonology Super Speciality Hospital. Treatment was fine but the administrative process was frustrating. Facilities are decent.
10324,2581,SAL Pulmonology Super Speciality Hospital,1.6,Worst hospital experience! SAL Pulmonology Super Speciality Hospital has unhelpful staff and incompetent doctors. Completely wasted my time and money.
10325,2582,HCG Urology Institute,4.9,Outstanding care at HCG Urology Institute. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10326,2582,HCG Urology Institute,4.0,"Good hospital overall. HCG Urology Institute has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
10327,2582,HCG Urology Institute,3.1,Average experience at HCG Urology Institute. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
10328,2582,HCG Urology Institute,2.1,Terrible hospital. HCG Urology Institute overcharges for everything. The Urology department is poorly managed. Not recommended.
10329,2583,Care Cardiology Super Speciality Hospital,5.0,"Very impressed with Care Cardiology Super Speciality Hospital. From admission to discharge, everything was smooth. The Cardiology team did a fantastic job."
10330,2583,Care Cardiology Super Speciality Hospital,4.3,Good infrastructure and skilled doctors at Care Cardiology Super Speciality Hospital. The pharmacy is well-stocked. Overall a reliable hospital.
10331,2583,Care Cardiology Super Speciality Hospital,2.6,Just an average hospital. Care Cardiology Super Speciality Hospital has good doctors but poor management. Waiting time was too long. Could be better.
10332,2583,Care Cardiology Super Speciality Hospital,2.3,Extremely dissatisfied. Care Cardiology Super Speciality Hospital has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
10333,2584,Amritsar Pediatrics Institute,4.6,Outstanding care at Amritsar Pediatrics Institute. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10334,2584,Amritsar Pediatrics Institute,3.5,Decent hospital. Amritsar Pediatrics Institute provided good treatment. The rooms are comfortable. Could improve on waiting times.
10335,2584,Amritsar Pediatrics Institute,2.5,Average experience at Amritsar Pediatrics Institute. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
10336,2584,Amritsar Pediatrics Institute,1.4,"Very disappointed with Amritsar Pediatrics Institute. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
10337,2585,City Gynaecology Medical Center,4.7,"Best hospital experience ever. City Gynaecology Medical Center is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
10338,2585,City Gynaecology Medical Center,4.3,"Good hospital overall. City Gynaecology Medical Center has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
10339,2585,City Gynaecology Medical Center,3.2,"Not great, not terrible. City Gynaecology Medical Center needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
10340,2585,City Gynaecology Medical Center,2.0,Worst hospital experience! City Gynaecology Medical Center has unhelpful staff and incompetent doctors. Completely wasted my time and money.
10341,2586,National Nephrology Medical Center,4.5,Outstanding care at National Nephrology Medical Center. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10342,2586,National Nephrology Medical Center,4.3,Positive experience at National Nephrology Medical Center. Clean environment and professional doctors. Only issue was the billing process which took time.
10343,2586,National Nephrology Medical Center,2.8,Okay experience. National Nephrology Medical Center is crowded and understaffed. The Nephrology department is fine but other areas need work.
10344,2586,National Nephrology Medical Center,1.0,"Very disappointed with National Nephrology Medical Center. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
10345,2587,Fortis Pulmonology Institute,5.0,Outstanding care at Fortis Pulmonology Institute. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10346,2587,Fortis Pulmonology Institute,4.1,Decent hospital. Fortis Pulmonology Institute provided good treatment. The rooms are comfortable. Could improve on waiting times.
10347,2587,Fortis Pulmonology Institute,2.6,Average experience at Fortis Pulmonology Institute. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
10348,2587,Fortis Pulmonology Institute,1.5,"Very disappointed with Fortis Pulmonology Institute. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
10349,2588,Amritsar Pediatrics Institute,4.7,"Best hospital experience ever. Amritsar Pediatrics Institute is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
10350,2588,Amritsar Pediatrics Institute,4.2,"Good hospital overall. Amritsar Pediatrics Institute has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
10351,2588,Amritsar Pediatrics Institute,2.9,Just an average hospital. Amritsar Pediatrics Institute has good doctors but poor management. Waiting time was too long. Could be better.
10352,2588,Amritsar Pediatrics Institute,2.2,Terrible hospital. Amritsar Pediatrics Institute overcharges for everything. The Pediatrics department is poorly managed. Not recommended.
10353,2589,Poona Pediatrics Medical Center,4.5,"Best hospital experience ever. Poona Pediatrics Medical Center is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
10354,2589,Poona Pediatrics Medical Center,4.0,Satisfied with the care at Poona Pediatrics Medical Center. The Pediatrics department is good. Staff is polite. Would recommend for most treatments.
10355,2589,Poona Pediatrics Medical Center,3.3,Mixed experience at Poona Pediatrics Medical Center. Treatment was fine but the administrative process was frustrating. Facilities are decent.
10356,2589,Poona Pediatrics Medical Center,1.4,Worst hospital experience! Poona Pediatrics Medical Center has unhelpful staff and incompetent doctors. Completely wasted my time and money.
10357,2590,Rainbow Pediatrics Hospital,5.0,Exceptional hospital! Rainbow Pediatrics Hospital provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
10358,2590,Rainbow Pediatrics Hospital,4.0,Satisfied with the care at Rainbow Pediatrics Hospital. The Pediatrics department is good. Staff is polite. Would recommend for most treatments.
10359,2590,Rainbow Pediatrics Hospital,2.7,Just an average hospital. Rainbow Pediatrics Hospital has good doctors but poor management. Waiting time was too long. Could be better.
10360,2590,Rainbow Pediatrics Hospital,2.2,Worst hospital experience! Rainbow Pediatrics Hospital has unhelpful staff and incompetent doctors. Completely wasted my time and money.
10361,2591,Sri Gastroenterology Institute,4.8,"Very impressed with Sri Gastroenterology Institute. From admission to discharge, everything was smooth. The Gastroenterology team did a fantastic job."
10362,2591,Sri Gastroenterology Institute,3.6,Satisfied with the care at Sri Gastroenterology Institute. The Gastroenterology department is good. Staff is polite. Would recommend for most treatments.
10363,2591,Sri Gastroenterology Institute,2.9,"Not great, not terrible. Sri Gastroenterology Institute needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
10364,2591,Sri Gastroenterology Institute,1.7,"Very disappointed with Sri Gastroenterology Institute. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
10365,2592,Yashoda Pediatrics Institute,4.5,"Best hospital experience ever. Yashoda Pediatrics Institute is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
10366,2592,Yashoda Pediatrics Institute,4.2,Good infrastructure and skilled doctors at Yashoda Pediatrics Institute. The pharmacy is well-stocked. Overall a reliable hospital.
10367,2592,Yashoda Pediatrics Institute,2.8,Just an average hospital. Yashoda Pediatrics Institute has good doctors but poor management. Waiting time was too long. Could be better.
10368,2592,Yashoda Pediatrics Institute,1.2,Worst hospital experience! Yashoda Pediatrics Institute has unhelpful staff and incompetent doctors. Completely wasted my time and money.
10369,2593,Ruby ENT Clinic,5.0,Excellent hospital! Ruby ENT Clinic has top-notch facilities and very caring staff. The ENT department is outstanding. Highly recommend!
10370,2593,Ruby ENT Clinic,4.2,Positive experience at Ruby ENT Clinic. Clean environment and professional doctors. Only issue was the billing process which took time.
10371,2593,Ruby ENT Clinic,3.3,Mixed experience at Ruby ENT Clinic. Treatment was fine but the administrative process was frustrating. Facilities are decent.
10372,2593,Ruby ENT Clinic,0.2,"Very disappointed with Ruby ENT Clinic. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
10373,2594,Global Gynaecology Super Speciality Hospital,4.8,Outstanding care at Global Gynaecology Super Speciality Hospital. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10374,2594,Global Gynaecology Super Speciality Hospital,4.1,Positive experience at Global Gynaecology Super Speciality Hospital. Clean environment and professional doctors. Only issue was the billing process which took time.
10375,2594,Global Gynaecology Super Speciality Hospital,2.6,Just an average hospital. Global Gynaecology Super Speciality Hospital has good doctors but poor management. Waiting time was too long. Could be better.
10376,2594,Global Gynaecology Super Speciality Hospital,1.0,Extremely dissatisfied. Global Gynaecology Super Speciality Hospital has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
10377,2595,Rainbow Ophthalmology Hospital,4.8,Outstanding care at Rainbow Ophthalmology Hospital. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10378,2595,Rainbow Ophthalmology Hospital,3.6,Positive experience at Rainbow Ophthalmology Hospital. Clean environment and professional doctors. Only issue was the billing process which took time.
10379,2595,Rainbow Ophthalmology Hospital,2.7,Average experience at Rainbow Ophthalmology Hospital. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
10380,2595,Rainbow Ophthalmology Hospital,1.2,"Avoid Rainbow Ophthalmology Hospital at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
10381,2596,Fortis Gynaecology Clinic,4.7,"Best hospital experience ever. Fortis Gynaecology Clinic is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
10382,2596,Fortis Gynaecology Clinic,3.6,"Good hospital overall. Fortis Gynaecology Clinic has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
10383,2596,Fortis Gynaecology Clinic,3.3,Mixed experience at Fortis Gynaecology Clinic. Treatment was fine but the administrative process was frustrating. Facilities are decent.
10384,2596,Fortis Gynaecology Clinic,0.0,Terrible hospital. Fortis Gynaecology Clinic overcharges for everything. The Gynaecology department is poorly managed. Not recommended.
10385,2597,Care Pulmonology Institute,4.9,Excellent hospital! Care Pulmonology Institute has top-notch facilities and very caring staff. The Pulmonology department is outstanding. Highly recommend!
10386,2597,Care Pulmonology Institute,4.3,"Good hospital overall. Care Pulmonology Institute has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
10387,2597,Care Pulmonology Institute,2.8,"Not great, not terrible. Care Pulmonology Institute needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
10388,2597,Care Pulmonology Institute,0.5,Worst hospital experience! Care Pulmonology Institute has unhelpful staff and incompetent doctors. Completely wasted my time and money.
10389,2598,Unity Ophthalmology Super Speciality Hospital,4.9,Outstanding care at Unity Ophthalmology Super Speciality Hospital. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10390,2598,Unity Ophthalmology Super Speciality Hospital,4.1,Positive experience at Unity Ophthalmology Super Speciality Hospital. Clean environment and professional doctors. Only issue was the billing process which took time.
10391,2598,Unity Ophthalmology Super Speciality Hospital,2.6,Okay experience. Unity Ophthalmology Super Speciality Hospital is crowded and understaffed. The Ophthalmology department is fine but other areas need work.
10392,2598,Unity Ophthalmology Super Speciality Hospital,1.1,Terrible hospital. Unity Ophthalmology Super Speciality Hospital overcharges for everything. The Ophthalmology department is poorly managed. Not recommended.
10393,2599,Sahyadri ENT Institute,4.9,"Best hospital experience ever. Sahyadri ENT Institute is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
10394,2599,Sahyadri ENT Institute,3.8,Satisfied with the care at Sahyadri ENT Institute. The ENT department is good. Staff is polite. Would recommend for most treatments.
10395,2599,Sahyadri ENT Institute,2.9,Just an average hospital. Sahyadri ENT Institute has good doctors but poor management. Waiting time was too long. Could be better.
10396,2599,Sahyadri ENT Institute,2.1,"Avoid Sahyadri ENT Institute at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
10397,2600,Yashoda ENT Institute,5.0,Excellent hospital! Yashoda ENT Institute has top-notch facilities and very caring staff. The ENT department is outstanding. Highly recommend!
10398,2600,Yashoda ENT Institute,3.9,Satisfied with the care at Yashoda ENT Institute. The ENT department is good. Staff is polite. Would recommend for most treatments.
10399,2600,Yashoda ENT Institute,3.3,Just an average hospital. Yashoda ENT Institute has good doctors but poor management. Waiting time was too long. Could be better.
10400,2600,Yashoda ENT Institute,1.6,"Very disappointed with Yashoda ENT Institute. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
10401,2601,Care Ophthalmology Healthcare,4.9,Outstanding care at Care Ophthalmology Healthcare. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10402,2601,Care Ophthalmology Healthcare,4.3,"Good hospital overall. Care Ophthalmology Healthcare has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
10403,2601,Care Ophthalmology Healthcare,2.9,Average experience at Care Ophthalmology Healthcare. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
10404,2601,Care Ophthalmology Healthcare,1.5,Extremely dissatisfied. Care Ophthalmology Healthcare has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
10405,2602,Amritsar ENT Super Speciality Hospital,4.9,"Best hospital experience ever. Amritsar ENT Super Speciality Hospital is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
10406,2602,Amritsar ENT Super Speciality Hospital,4.0,"Good hospital overall. Amritsar ENT Super Speciality Hospital has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
10407,2602,Amritsar ENT Super Speciality Hospital,3.4,"Not great, not terrible. Amritsar ENT Super Speciality Hospital needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
10408,2602,Amritsar ENT Super Speciality Hospital,0.4,"Avoid Amritsar ENT Super Speciality Hospital at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
10409,2603,Amritsar Pediatrics Medical Center,4.8,"Very impressed with Amritsar Pediatrics Medical Center. From admission to discharge, everything was smooth. The Pediatrics team did a fantastic job."
10410,2603,Amritsar Pediatrics Medical Center,4.0,Good infrastructure and skilled doctors at Amritsar Pediatrics Medical Center. The pharmacy is well-stocked. Overall a reliable hospital.
10411,2603,Amritsar Pediatrics Medical Center,3.3,Okay experience. Amritsar Pediatrics Medical Center is crowded and understaffed. The Pediatrics department is fine but other areas need work.
10412,2603,Amritsar Pediatrics Medical Center,2.3,Worst hospital experience! Amritsar Pediatrics Medical Center has unhelpful staff and incompetent doctors. Completely wasted my time and money.
10413,2604,Amritsar ENT Super Speciality Hospital,4.5,Outstanding care at Amritsar ENT Super Speciality Hospital. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10414,2604,Amritsar ENT Super Speciality Hospital,3.6,Positive experience at Amritsar ENT Super Speciality Hospital. Clean environment and professional doctors. Only issue was the billing process which took time.
10415,2604,Amritsar ENT Super Speciality Hospital,2.9,"Not great, not terrible. Amritsar ENT Super Speciality Hospital needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
10416,2604,Amritsar ENT Super Speciality Hospital,0.9,"Very disappointed with Amritsar ENT Super Speciality Hospital. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
10417,2605,Amritsar General Medicine Clinic,4.9,Excellent hospital! Amritsar General Medicine Clinic has top-notch facilities and very caring staff. The General Medicine department is outstanding. Highly recommend!
10418,2605,Amritsar General Medicine Clinic,3.6,Decent hospital. Amritsar General Medicine Clinic provided good treatment. The rooms are comfortable. Could improve on waiting times.
10419,2605,Amritsar General Medicine Clinic,2.9,Okay experience. Amritsar General Medicine Clinic is crowded and understaffed. The General Medicine department is fine but other areas need work.
10420,2605,Amritsar General Medicine Clinic,1.4,Extremely dissatisfied. Amritsar General Medicine Clinic has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
10421,2606,Apollo Pediatrics Hospital,4.7,Excellent hospital! Apollo Pediatrics Hospital has top-notch facilities and very caring staff. The Pediatrics department is outstanding. Highly recommend!
10422,2606,Apollo Pediatrics Hospital,4.2,Good infrastructure and skilled doctors at Apollo Pediatrics Hospital. The pharmacy is well-stocked. Overall a reliable hospital.
10423,2606,Apollo Pediatrics Hospital,3.0,Just an average hospital. Apollo Pediatrics Hospital has good doctors but poor management. Waiting time was too long. Could be better.
10424,2606,Apollo Pediatrics Hospital,1.5,Extremely dissatisfied. Apollo Pediatrics Hospital has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
10425,2607,Amritsar Gynaecology Super Speciality Hospital,4.5,"Very impressed with Amritsar Gynaecology Super Speciality Hospital. From admission to discharge, everything was smooth. The Gynaecology team did a fantastic job."
10426,2607,Amritsar Gynaecology Super Speciality Hospital,3.6,Good infrastructure and skilled doctors at Amritsar Gynaecology Super Speciality Hospital. The pharmacy is well-stocked. Overall a reliable hospital.
10427,2607,Amritsar Gynaecology Super Speciality Hospital,2.9,Okay experience. Amritsar Gynaecology Super Speciality Hospital is crowded and understaffed. The Gynaecology department is fine but other areas need work.
10428,2607,Amritsar Gynaecology Super Speciality Hospital,2.0,"Avoid Amritsar Gynaecology Super Speciality Hospital at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
10429,2608,Amritsar ENT Clinic,4.6,"Very impressed with Amritsar ENT Clinic. From admission to discharge, everything was smooth. The ENT team did a fantastic job."
10430,2608,Amritsar ENT Clinic,4.2,Good infrastructure and skilled doctors at Amritsar ENT Clinic. The pharmacy is well-stocked. Overall a reliable hospital.
10431,2608,Amritsar ENT Clinic,2.6,"Not great, not terrible. Amritsar ENT Clinic needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
10432,2608,Amritsar ENT Clinic,0.5,Terrible hospital. Amritsar ENT Clinic overcharges for everything. The ENT department is poorly managed. Not recommended.
10433,2609,Unity Urology Healthcare,4.8,Outstanding care at Unity Urology Healthcare. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10434,2609,Unity Urology Healthcare,4.2,Decent hospital. Unity Urology Healthcare provided good treatment. The rooms are comfortable. Could improve on waiting times.
10435,2609,Unity Urology Healthcare,2.9,"Not great, not terrible. Unity Urology Healthcare needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
10436,2609,Unity Urology Healthcare,0.0,"Avoid Unity Urology Healthcare at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
10437,2610,Amritsar Gastroenterology Clinic,4.8,Outstanding care at Amritsar Gastroenterology Clinic. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
10438,2610,Amritsar Gastroenterology Clinic,4.3,Good infrastructure and skilled doctors at Amritsar Gastroenterology Clinic. The pharmacy is well-stocked. Overall a reliable hospital.
10439,2610,Amritsar Gastroenterology Clinic,2.7,Average experience at Amritsar Gastroenterology Clinic. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
10440,2610,Amritsar Gastroenterology Clinic,1.6,Terrible hospital. Amritsar Gastroenterology Clinic overcharges for everything. The Gastroenterology department is poorly managed. Not recommended.
10441,2611,Yashoda Urology Medical Center,4.8,"Best hospital experience ever. Yashoda Urology Medical Center is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
10442,2611,Yashoda Urology Medical Center,3.9,Decent hospital. Yashoda Urology Medical Center provided good treatment. The rooms are comfortable. Could improve on waiting times.
10443,2611,Yashoda Urology Medical Center,3.1,Mixed experience at Yashoda Urology Medical Center. Treatment was fine but the administrative process was frustrating. Facilities are decent.
10444,2611,Yashoda Urology Medical Center,0.2,Extremely dissatisfied. Yashoda Urology Medical Center has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
10445,2612,Unity Pediatrics Healthcare,4.8,"Best hospital experience ever. Unity Pediatrics Healthcare is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
10446,2612,Unity Pediatrics Healthcare,4.4,Satisfied with the care at Unity Pediatrics Healthcare. The Pediatrics department is good. Staff is polite. Would recommend for most treatments.
10447,2612,Unity Pediatrics Healthcare,3.0,Mixed experience at Unity Pediatrics Healthcare. Treatment was fine but the administrative process was frustrating. Facilities are decent.
10448,2612,Unity Pediatrics Healthcare,1.4,Terrible hospital. Unity Pediatrics Healthcare overcharges for everything. The Pediatrics department is poorly managed. Not recommended.
10449,2613,Global Pediatrics Institute,4.6,Excellent hospital! Global Pediatrics Institute has top-notch facilities and very caring staff. The Pediatrics department is outstanding. Highly recommend!
10450,2613,Global Pediatrics Institute,4.0,"Good hospital overall. Global Pediatrics Institute has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
10451,2613,Global Pediatrics Institute,3.4,Just an average hospital. Global Pediatrics Institute has good doctors but poor management. Waiting time was too long. Could be better.
10452,2613,Global Pediatrics Institute,2.1,"Very disappointed with Global Pediatrics Institute. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
10453,2614,Apollo General Medicine Hospital,4.5,Excellent hospital! Apollo General Medicine Hospital has top-notch facilities and very caring staff. The General Medicine department is outstanding. Highly recommend!
10454,2614,Apollo General Medicine Hospital,3.9,"Good hospital overall. Apollo General Medicine Hospital has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
10455,2614,Apollo General Medicine Hospital,3.4,Just an average hospital. Apollo General Medicine Hospital has good doctors but poor management. Waiting time was too long. Could be better.
10456,2614,Apollo General Medicine Hospital,0.2,"Avoid Apollo General Medicine Hospital at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
